月份,Y22-01,Y22-02,Y22-03,Y22-04,Y22-05,Y22-06,Y22-07,Y22-08,Y22-09,Y22-10,Y22-11,Y22-12,地城市,大区,小区,门店编码,渠道,有效值数量,有效值占比
上海联家超市有限公司张江店,23579.0827,21472.6693,49201.9452,0.0,0.0,10094.2297,5392.9643,3423.4598,4723.4673,4569.9076,0.0,0.0,上海,东区,苏沪区,CRF-0097,家乐福,8,0.6666666666666666
上海联家超市有限公司徐汇店,,13153.1704,34975.7261,0.0,0.0,8544.5257,4701.6545,5214.7811,10073.565,8663.2675,4598.5771,2362.2434,上海,东区,苏沪区,CRF-0058,家乐福,10,0.8333333333333334
上海联家超市有限公司徐泾店,17366.653,17219.7502,48921.9099,0.0,0.0,10837.9683,4297.8766,,7121.4209,6062.9843,2210.848,1076.088,上海,东区,苏沪区,CRF-0096,家乐福,10,0.8333333333333334
上海联家超市有限公司新南店,4655.7118,5178.9973,17458.8042,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海,东区,苏沪区,CRF-0327,家乐福,3,0.25
上海联家超市有限公司曹路店,11463.8237,14059.9175,57908.5023,0.0,0.0,11536.2894,5402.5637,4235.8239,3928.7939,2519.0422,0.0,0.0,上海,东区,苏沪区,CRF-0354,家乐福,8,0.6666666666666666
上海联家超市有限公司柳州店,8629.3329,,,0.0,0.0,7438.6249,4452.0765,3850.5836,,6923.5236,,0.0,上海,东区,苏沪区,CRF-0349,家乐福,8,0.6666666666666666
上海联家超市有限公司浦江店,14155.2427,17080.6263,34705.3626,0.0,0.0,12470.3493,7480.9911,5484.2766,6938.3541,8101.4037,4710.3494,1890.947,上海,东区,苏沪区,CRF-0357,家乐福,10,0.8333333333333334
上海联家超市有限公司联洋,11352.5842,,20535.891,0.0,0.0,8333.5179,4861.7628,3643.5896,,5053.9187,0.0,0.0,上海,东区,苏沪区,CRF-0049,家乐福,8,0.6666666666666666
上海联家超市有限公司莘庄店,17951.783,16083.7765,44200.4967,0.0,5903.7319,9565.4821,5431.8239,4491.3098,2418.1674,3498.4532,0.0,0.0,上海,东区,苏沪区,CRF-0056,家乐福,9,0.75
上海联家超市有限公司虹口店,,14506.6089,32403.1072,0.0,0.0,10406.8572,,5468.1557,6346.9008,7207.0019,,5678.8598,上海,东区,苏沪区,CRF-0299,家乐福,10,0.8333333333333334
上海联家超市有限公司－共江,25822.7087,28147.5314,66506.9958,0.0,0.0,20270.2232,7827.0352,6147.1375,6579.2028,8345.4277,3590.7158,2005.2706,上海,东区,苏沪区,CRF-0046,家乐福,10,0.8333333333333334
上海联家超市有限公司－南方,17453.0767,18705.3559,37285.1131,2908.2461,0.0,9944.0696,7931.6813,6964.6575,,9634.4978,3088.4403,2253.0486,上海,东区,苏沪区,CRF-0050,家乐福,11,0.9166666666666666
上海联家超市有限公司－南翔店,13321.8639,8891.6164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海,东区,苏沪区,CRF-0051,家乐福,2,0.16666666666666666
上海联家超市有限公司－古北,22624.056,16456.6487,52096.5417,,,8066.2873,4772.5853,6209.8993,6253.776,4559.849,1718.4546,953.2221,上海,东区,苏沪区,CRF-0047,家乐福,10,0.8333333333333334
上海闵行区浦江万达广场店,19733.0963,33127.4203,52311.2703,0.0,0.0,13181.1772,26558.9532,,17535.5325,23531.0331,,16597.7401,上海,东区,苏沪区,YH-N-02271,永辉,10,0.8333333333333334
上海闵行大润发商贸有限公司,,55580.2908,68924.4841,0.0,0.0,60279.3628,80756.6225,71624.7767,56069.6305,,84046.5001,61090.7756,上海,东区,苏沪区,RTM-0043,大润发,10,0.8333333333333334
上海闸北大润发商贸有限公司,57811.0874,45497.7845,96328.4634,0.0,63780.1785,60162.9756,77233.9103,59853.04,44798.4248,73759.7648,69473.4102,50207.8308,上海,东区,苏沪区,RTM-0046,大润发,11,0.9166666666666666
上海静安嘉里OLE店,0.0,0.0,0.0,,0.0,0.0,,1384.3514,7374.7332,9897.0148,8960.075,7580.3449,上海,东区,苏沪区,SH-101312,华润OLE,5,0.4166666666666667
上饶大润发,,11101.9981,27116.2302,9565.9808,5184.3561,8507.8806,0.0,10969.8465,10070.7436,13389.1387,,14276.0808,上饶,南区,粤赣区,RTM-N-00078,大润发,11,0.9166666666666666
世纪联华橄榄城店,0.0,0.0,0.0,0.0,0.0,66261.4789,17745.0902,14338.6471,43012.8914,24942.322,32593.0959,103782.4073255118,郑州,北区,河南区,CLH-0136,"世纪联华, GT-MT",7,0.5833333333333334
世纪联华锦艺店,0.0,0.0,0.0,0.0,,90891.0573864467,18911.7949,32642.0488,50191.95,25595.9904,21281.1463,39184.3132,郑州,北区,河南区,CLH-0127,"世纪联华, GT-MT",7,0.5833333333333334
东光信和,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,沧州,北区,华北区,HBCZ0027,GT-MT,2,0.16666666666666666
东台新合作景范店,15579.1332,15579.1332,47875.9059,50517.3118,77299.3202,0.0,0.0,0.0,0.0,,0.0,0.0,盐城,东区,苏沪区,HSR-N-01151,GT-MT,5,0.4166666666666667
东宝路华润苏果购物广场,108123.902519882,,,10480.6478,7935.182,6671.0108,9500.4842,6589.1269,8959.9326,8298.2674,5605.9797,6250.8765,南京,东区,苏沪区,SUG-00647,苏果,12,1.0
东站西子国际店,12871.9141,22366.2099,,15096.463,10635.6546,11598.209,16566.495,18807.3492,17957.034,22557.9628,16166.5699,12025.4022,杭州,东区,浙江区,YH-N-00337,永辉,12,1.0
东莞欧尚超市有限公司,79808.8283,38228.4214,95552.5032,45996.6571,47700.5004,52877.1015,46538.1907,68523.6589,41705.7207,56967.5956,60988.3312,49896.9261,东莞,南区,粤赣区,AUC-0069,大润发,12,1.0
东葛店,17153.4045,32816.5749,61164.8881,25826.1089,18896.1165,13599.172,12277.6151,22499.2037,19944.7503,21025.5792,16900.0088,24038.2404,南宁,南区,广西区,HRWJ-0089,华润,12,1.0
中山华发广场分公司,12952.9241,74544.5008,90556.5853,7716.408,17937.8702,59749.8049,,14189.5158,13801.4254,119177.5615,8158.4688,8165.8584,中山,南区,粤西区,YUEGR-N-08568,吉之岛,12,1.0
中百仓储云梦店,23782.7043,31530.8812,28485.68,14835.9315,15175.3934,17569.6664,15657.9741,24037.1626,21311.5569,26307.3707,14092.7476,20311.0186,孝感,东区,湖北区,RESEARCH-8191,中百仓储,12,1.0
中百仓储南湖龙城店,8411.8223,10195.7256,,8016.6946,8040.8244,10846.1733,,5726.9435,10358.5119,8461.4683,5872.4382,8685.4712,武汉,东区,湖北区,ZB-0033,中百仓储,12,1.0
中百仓储咸安店,23200.7837,19130.5441,36585.6957,19329.4648,13962.359,,19192.4048,,23631.4063,23632.545,8413.14,15290.3776,咸宁,东区,湖北区,RESEARCH-21,中百仓储,12,1.0
中百仓储岳家嘴店,5317.8611,7174.7115,8681.3559,4413.3998,3883.443,5854.7293,6680.7856,3624.4278,4647.843,5387.6378,2560.0974,4235.3719,武汉,东区,湖北区,RESEARCH-5903,中百仓储,12,1.0
中百仓储应城购物广场,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,7963.3162,9983.5343,孝感,东区,湖北区,RESEARCH-5863,中百仓储,2,0.16666666666666666
中百仓储新洲购物广场,0.0,0.0,0.0,19108.6529,30314.2187,33630.6539,21815.2201,,,29444.6396,21171.8915,18825.3046,武汉,东区,湖北区,RESEARCH-5853,中百仓储,9,0.75
中百仓储武汉关山光谷店,6238.2088,9089.8965,8291.2552,5400.5403,4052.2725,5910.1791,,5195.99,7399.4899,6520.2576,4786.4908,7030.1581,武汉,东区,湖北区,ZB-0025,中百仓储,12,1.0
中百仓储武汉民意店,4272.1868,6239.2225,17092.2874,4462.6488,3584.3911,7055.9195,6172.6053,3821.332,3696.6256,4923.7734,3329.1885,4178.642,武汉,东区,湖北区,ZB-0020,中百仓储,12,1.0
中百仓储汉川购物广场,0.0,,,16369.069,17630.2229,23104.6933,16494.0242,16453.6248,22378.9389,20953.6311,14791.704,17813.5115,汉川,东区,湖北区,RESEARCH-5860,中百仓储,9,0.75
中百仓储江夏中百广场店,25844.3959,25993.6453,39459.3707,26326.2428,23588.7268,,16658.0358,17067.3739,29674.0899,24065.1692,20824.5389,21569.8684,武汉,东区,湖北区,WH-03153,中百仓储,12,1.0
中百仓储浠水购物广场,7729.1021,11711.5567,11960.8438,4307.4559,3782.6787,,,4545.2269,4085.6704,6398.0379,3452.7351,4897.7653,浠水县,东区,湖北区,RESEARCH-5865,中百仓储,12,1.0
中百仓储潜江购物广场,16448.7006,18675.6698,17857.2714,15150.3512,,17978.686,,,12167.6286,12644.4177,6352.7438,7754.5851,潜江,东区,湖北区,RESEARCH-5864,中百仓储,12,1.0
中百仓储盘龙城店,0.0,0.0,,0.0,0.0,4800.7375,4164.7075,,4488.0358,5517.2721,3351.0404,7638.5023,武汉,东区,湖北区,ZB-0038,中百仓储,7,0.5833333333333334
中百仓储紫微星店,8399.0446,11384.9001,18301.8937,7415.5276,8474.2219,9586.9297,7064.1798,10027.4991,9921.7406,10022.2919,5492.1483,8388.5854,武汉,东区,湖北区,RESEARCH-5906,中百仓储,12,1.0
中百仓储红安购物广场,5257.1796,6572.4357,8248.0059,2819.7074,2866.8374,3909.5903,,4094.807,5310.6679,,4843.0158,4838.1678,红安县,东区,湖北区,RESEARCH-5861,中百仓储,12,1.0
中百仓储钟祥购物广场,0.0,0.0,0.0,13821.6411,17214.6536,14559.7261,26430.0179,22243.9252,,22112.3819,29903.6238,17213.2745,荆门,东区,湖北区,WH-03364,中百仓储,9,0.75
中百蔡甸购物广场店,,36891.2906,63627.6271,31009.1696,27390.5363,45235.5521,31391.2361,27836.7628,38392.8101,44592.4745,23489.356,54952.489,武汉,东区,湖北区,ZB-0003,中百仓储,12,1.0
中航城君尚购物中心,0.0,0.0,0.0,0.0,,,0.0,0.0,19117.9209,19364.6555,17637.8994,15046.2912,深圳,南区,粤赣区,SC-01079,天虹,4,0.3333333333333333
中闽百汇泉州涂门店,107173.0291,47475.7873,17450.2554,16792.1314,14925.7929,15097.374,22023.9008,28880.4424,27140.7349,24340.7136,21879.0998,15463.539,泉州,南区,福建区,SC-00704,中闽百汇,12,1.0
丰南家万佳超市荣大店,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13345.67,12317.224,15403.0258,3664.1269,4047.9648,唐山,北区,华北区,TS-00018,GT-MT,5,0.4166666666666667
丰县人民路购物广场,34811.7384,20816.1775,27350.8731,23832.1447,14216.7541,8487.1669,,10652.9409,16043.8145,15194.7845,12100.6893,12417.8972,丰县,东区,苏沪区,Research-1756,苏果,12,1.0
临安宝龙永辉,16795.7412,29871.9582,61741.9759,22124.8493,15144.6402,4677.8691,20719.8623,,20053.9411,20976.8519,15521.5798,16127.8119,杭州,东区,浙江区,YH-N-02115,永辉,12,1.0
临沂九州商业大厦超市,,26825.6626,30977.212,24174.6419,24887.6027,21056.3561,26391.3206,24005.185,23764.9109,28725.3823,26900.951,28172.4221,临沂,北区,鲁东区,SDLY-0068,GT-MT,11,0.9166666666666666
临沂九州超市东华店,25481.6592,21478.4049,38180.6753,27508.3537,29251.3109,29444.5371,33724.3224,23831.1835,24172.0287,29624.7828,27578.2856,31938.7535,临沂,北区,鲁东区,SDLY2-0420,GT-MT,12,1.0
临沂九州超市临沭店,21973.8129,24000.617,22380.8977,28226.7353,34026.1211,31211.0021,35006.8883,26230.8127,31421.8425,24671.2623,25072.7754,,临沂,北区,鲁东区,SDLY2-0442,GT-MT,12,1.0
临沂九州超市十里坊店,29669.4819,25474.431,28379.2892,29110.9949,31772.1794,27490.4515,29671.7333,28117.9306,26410.5102,21239.0737,,28091.9301,临沂,北区,鲁东区,SDLY2-0422,GT-MT,12,1.0
临沂九州超市杨庄店,29329.591,24069.6721,31320.5528,26334.7494,30654.449,30759.7564,35167.1779,30254.7875,25594.3535,22581.1498,22970.2786,26897.3655,临沂,北区,鲁东区,SDR-N-02543,GT-MT,12,1.0
临沂九州超市站前店,25967.7295,32285.7123,29778.2412,23200.5415,29092.0973,27903.6706,30621.8207,,25206.145,10995.045,16616.2556,27525.6412,临沂,北区,鲁东区,SDLY-0066,GT-MT,12,1.0
临沂九州超市蒙阴店,23799.1701,30054.4251,44594.4289,35706.5714,,29266.3137,32812.0419,34320.3672,28885.8157,24768.4736,27201.3516,32564.6782,临沂,北区,鲁东区,SDR-N-05218,GT-MT,12,1.0
临沂九州超市赵庄店,33899.4605,33230.9426,,27649.4823,,32118.2835,35536.6159,23122.7989,23730.9886,45432.0205,38170.9896,,临沂,北区,鲁东区,SDLY2-0427,GT-MT,12,1.0
临沂九州超市齐鲁园店,28790.2737,29499.4804,82981.4595,44013.5465,27559.1461,25414.944,,27607.2166,26045.7188,,35320.348,35463.7715,临沂,北区,鲁东区,SDLY2-0439,GT-MT,12,1.0
临沂大润发商业有限公司-临沂蒙山店,35577.9741,27317.7129,,30596.653,19787.7187,22483.4124,,34424.1164,22717.5025,30442.7384,38077.5107,30979.5393,临沂,北区,鲁东区,RTM-N-00052,大润发,12,1.0
丸悦（无锡）商贸有限公司,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7717.8793,5341.2641,4711.1713,无锡,东区,苏沪区,SN-09150,GT-MT,3,0.25
丹尼斯大卖场嵩山店,12469.8717,19402.4631,25400.9071,12331.6197,17593.9744,13590.5561,13617.113,14542.277,27025.7264,14974.2829,18732.9588,,郑州,北区,河南区,LYR-N-02832,丹尼斯,12,1.0
丹尼斯平顶山开源店,8663.1001,9171.7255,10570.6249,,4185.3765,2539.7881,2913.0856,3651.056,1193.8399,1444.6607,0.0,0.0,平顶山,北区,河南区,DNS-0055,丹尼斯,10,0.8333333333333334
丹尼斯政和店,6578.2862,6316.4202,,,6805.8408,,0.0,0.0,0.0,0.0,0.0,0.0,洛阳,北区,河南区,DNS-0030,丹尼斯,5,0.4166666666666667
丹尼斯济源沁源店,10547.2027,21952.2616,,5215.9218,5280.4006,3253.6173,4060.8984,4149.7823,879.8891,7957.0882,5153.7962,12961.111,济源,北区,河南区,DNS-0010,丹尼斯,12,1.0
丹尼斯漯河辽河店,10271.8124,11595.5339,8347.4661,5385.1089,4294.6063,1762.6557,3191.1172,0.0,0.0,0.0,0.0,,漯河,北区,河南区,DNS-0053,丹尼斯,7,0.5833333333333334
丹尼斯濮阳长庆店,11271.7773,,9348.6481,,8454.8604,5944.2344,11341.0814,8994.1821,1453.9689,9155.7682,6456.5626,13815.4499,濮阳,北区,河南区,DNS-0041,丹尼斯,12,1.0
丹尼斯焦作塔南店,10839.6591,,,6444.9617,7733.0753,9389.8863,11909.3215,12746.6882,10763.9102,,5718.6961,11132.5415,焦作,北区,河南区,DNS-0002,丹尼斯,12,1.0
丹尼斯郑州GMS店,17383.1353,16906.6811,17410.0171,12224.5302,9334.5708,,13263.501,10818.9119,,11339.561,12951.009,17380.4931,郑州,北区,河南区,DNS-0034,丹尼斯,12,1.0
丹尼斯郑州东明店,24054.2135,,11264.0082,7236.1694,7154.6676,10383.8172,12675.9609,9477.1188,963.5701,6484.432,9484.9953,8192.4143,郑州,北区,河南区,DNS-0056,丹尼斯,12,1.0
丹尼斯郑州中原店,24049.8871,18661.4102,16502.6952,6371.714,8039.3414,8281.2347,16331.1153,16891.8359,28499.8043,10867.2268,14242.4554,7766.6767,郑州,北区,河南区,DNS-0017,丹尼斯,12,1.0
丹尼斯郑州丰产店,25453.1633,11978.1223,14265.107,6300.3712,15654.1725,3910.0607,11855.4697,8584.9952,21719.3303,,10512.8257,3986.3161,郑州,北区,河南区,DNS-0009,丹尼斯,12,1.0
丹尼斯郑州大学路店,2021.1584,,6614.2339,2923.1814,3096.3487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,郑州,北区,河南区,DNS-0018,丹尼斯,5,0.4166666666666667
丹尼斯郑州大石桥店,19536.2533,,10385.26,4792.9628,6821.495,,,6227.9126,33730.707,,8381.222,4648.4785,郑州,北区,河南区,DNS-0039,丹尼斯,12,1.0
丹尼斯郑州瑞达店,23264.2756,21731.0276,22965.0588,6330.7075,5427.8014,4583.0207,8139.7943,7298.3038,13379.9474,19869.7577,9832.1943,7460.3209,郑州,北区,河南区,HNR-N-03057,丹尼斯,12,1.0
丹尼斯郑州秦岭店,13022.0372,6367.055,6779.0532,3159.4115,4141.4669,5482.293,0.0,0.0,0.0,0.0,0.0,0.0,郑州,北区,河南区,HNR-N-03210,丹尼斯,6,0.5
丹尼斯郑州航海店,,44131.5837,54312.2621,28627.6717,37680.6119,25696.1709,35329.8216,27950.9501,1861.3194,39983.9878,44902.0497,30903.8958,郑州,北区,河南区,DNS-0020,丹尼斯,12,1.0
丹尼斯郑州郑花店,24029.4024,12197.7474,20505.0213,4921.4225,3786.5085,7391.5587,12591.0435,,1615.6004,3309.2183,7408.2137,15379.1965,郑州,北区,河南区,DNS-0016,丹尼斯,12,1.0
丹尼斯郑州长江店,15405.3834,12879.9264,17035.971,8428.4576,11731.4563,9413.3678,14210.9646,11684.2775,26367.7499,13475.8465,10381.4961,14658.2557,郑州,北区,河南区,DNS-0050,丹尼斯,12,1.0
乐亭大东方购物广场-东城店,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12759.2339,9711.0166,9656.0332,唐山,北区,华北区,HBR1-N-02927,GT-MT,3,0.25
乐昌市大润发商业有限公司（韶关乐昌店）,75139.5372,34917.7728,72639.7074,36833.0546,31524.4782,42522.7435,46497.3069,51552.4479,33689.9315,38352.507,41001.1358,39209.805,韶关,南区,粤西区,RTM-0240,大润发,12,1.0
乐购周浦店,6285.3786,4491.9742,,0.0,0.0,95.5153,6344.8116,3588.8069,,4906.8539,0.0,0.0,上海,东区,苏沪区,TES-0073,乐购,8,0.6666666666666666
乐购杭州萧山2店,19318.4613,17471.3418,99777.2044,11436.112,11371.6492,7533.5557,6840.7759,12503.4065,,12525.9922,11003.5986,9362.3799,杭州,东区,浙江区,TES-0155,华润,12,1.0
九州超市双月园路店,32589.4065,,42345.0404,31134.956,34866.8781,32954.9304,30447.6635,35046.6451,25920.2336,21066.225,27447.8649,31597.0836,临沂,北区,鲁东区,SDLY-JZ-01,GT-MT,12,1.0
九州超市沂水长安店,,29263.201,,38392.3782,26917.5505,,30063.4391,28092.5432,24972.7159,20758.875,,28148.4133,临沂,北区,鲁东区,SDLY-0157,GT-MT,12,1.0
九州超市秀水湾店,19849.162,21852.5346,,25475.5146,25585.119,26816.3546,,,25236.9476,22969.85,22597.6945,25148.6631,临沂,北区,鲁东区,SDLY-0156,GT-MT,12,1.0
九江大润发商业有限公司,8645.4171,5194.6023,36805.6649,4544.8188,3610.2123,9493.5599,4268.4259,6800.721,6161.6025,8638.5798,24347.9238,11287.2232,九江,南区,粤赣区,RTM-0245,大润发,12,1.0
云南孩子王海乐店,0.0,0.0,0.0,0.0,10172.0,8654.2483,,5396.4171,0.0,0.0,0.0,0.0,昆明,西区,云贵区,HZW-N-00485,孩子王,4,0.3333333333333333
云南润泰商业有限公司(大润发昆明官南店）,49767.0348,16293.6099,42576.6907,19649.1354,17860.0683,30439.4494,22735.1259,38277.8207,52196.1002,,55921.3601,0.0,昆明,西区,云贵区,RTM-0288,大润发,11,0.9166666666666666
亚乐城永辉,,20516.0311,,0.0,0.0,,17086.7336,,12966.315,20904.4245,18779.0971,13032.6938,上海,东区,苏沪区,YH-N-00074,永辉,10,0.8333333333333334
京客隆  枣营路店,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15719.0528,北京,北区,华北区,JKL-0139,京客隆,2,0.16666666666666666
京客隆三里屯店,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,17501.0015,18436.4314,14625.4181,北京,北区,华北区,JKL-0042,京客隆,3,0.25
京客隆东关店,12366.5541,12804.1255,12971.5251,16206.8807,,3664.1313,9037.17,10473.4512,8624.9707,0.0,0.0,0.0,北京,北区,华北区,JKL-0105,京客隆,9,0.75
京客隆东坝店,8996.9414,,9409.5196,13021.0805,13319.8862,9893.9671,8834.8676,8983.85,9926.3996,0.0,0.0,0.0,廊坊,北区,华北区,BJ-02905,京客隆,9,0.75
京客隆久隆百货(酒仙桥店),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22705.9995,21827.0282,16158.5418,北京,北区,华北区,JKL-0027,京客隆,3,0.25
京客隆京源商场,34090.0682,,18789.2525,31754.392,41157.4994,23878.9914,,23243.8149,26904.3485,,29816.1703,28347.7665,北京,北区,华北区,JKL-0026,京客隆,12,1.0
京客隆北苑店,11499.8677,11469.0357,8461.2307,10018.8229,,7834.4878,7078.2222,7280.4326,7947.7187,6878.4939,0.0,0.0,北京,北区,华北区,BJ-02100,京客隆,10,0.8333333333333334
京客隆华安店,15895.8397,11346.4149,8920.6523,,18294.1204,9473.3775,10529.5322,11238.5892,,10538.1446,6298.5567,3243.802,北京,北区,华北区,JKL-0019,京客隆,12,1.0
京客隆双龙商场,24071.4569,20402.8773,,28241.911,18007.6713,2819.1734,12644.1209,,14976.315,13855.0129,16406.2279,15305.1892,北京,北区,华北区,JKL-0125,京客隆,12,1.0
京客隆团结湖店,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,25951.978,23322.697,26926.1471,北京,北区,华北区,JKL-0046,京客隆,3,0.25
京客隆天达路店,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10861.4784,16238.7144,北京,北区,华北区,BJ-02940,京客隆,2,0.16666666666666666
京客隆定福庄店,16986.6187,14782.8142,14989.2722,18134.2221,17585.0686,10020.4838,10127.2324,10854.4,13154.9305,10070.1062,0.0,,北京,北区,华北区,BJ-02479,京客隆,10,0.8333333333333334
京客隆怀柔店,19850.9533,,19025.7608,22165.7329,23913.3593,16454.8882,19049.3914,16833.5877,21640.116,18361.0334,,16189.9255,北京,北区,华北区,JKL-0110,京客隆,12,1.0
京客隆望京店,17720.8837,18573.9389,19302.1604,24861.5676,,13219.503,14777.6536,15138.62,,15800.7976,18817.741,7696.839,北京,北区,华北区,JKL-0047,京客隆,12,1.0
京客隆管庄(47新)店,21058.7436,18280.1546,16511.5637,22254.8501,22561.8296,11193.6068,13036.8257,15347.7831,66885.4891,28891.2562,16309.0106,20981.7795,北京,北区,华北区,JKL-0016,京客隆,12,1.0
京客隆红松园店,,20486.3501,16819.7625,23965.6118,30139.2593,15388.518,17183.1589,19050.8763,20650.6594,16399.4438,19733.3306,18258.377,北京,北区,华北区,JKL-0017,京客隆,12,1.0
京客隆购物中心,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23992.0021,北京,北区,华北区,JKL-0014,京客隆,3,0.25
京客隆针织路店,11841.9645,11984.1417,11072.7482,14865.6509,22517.9413,11370.0963,12188.4389,,12849.5959,,12991.9623,9425.4225,北京,北区,华北区,JKL-0053,京客隆,12,1.0
京客隆首都机场店,19462.961,11880.4366,14815.4601,20183.8681,18967.2088,,13348.3771,11203.3202,16889.7638,12591.1429,0.0,0.0,北京,北区,华北区,JKL-0022,京客隆,10,0.8333333333333334
亿家汇好美购超市(万达店),12205.3042,10223.8615,13326.6063,10808.6028,0.0,9084.4153,9734.017,0.0,0.0,0.0,0.0,7607.662,乌鲁木齐,西区,西北区,XBR-N-01265,GT-MT,7,0.5833333333333334
